od_id,run_id,origin_point_id,origin_dataset_source,origin_lat,origin_lon,dest_point_id,dest_dataset_source,dest_lat,dest_lon,distance_km,distance_bucket,actual_duration_s,route_distance_m,timestamp_iso,label_source,dataset_attribution
run20260221000458_001148,run20260221000458,pt_f5b1d24fbd9a5103,Child Care Services,1.318612,103.856095,pt_011c6c2912a08eed,Child Care Services,1.282535,103.829470,4.985298,3_8km,836.000,8570.000,2026-02-21T00:16:34.897114+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001149,run20260221000458,pt_51f7a555c98f3139,Hawker Centres,1.340788,103.775215,pt_5f7edb0c95913e62,Child Care Services,1.390963,103.889147,13.839483,8_20km,1875.000,22354.000,2026-02-21T00:16:35.413656+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001150,run20260221000458,pt_cbbfd1e7aa8d1726,Child Care Services,1.310255,103.795350,pt_d79db04006a658eb,Child Care Services,1.327357,103.933768,15.504366,8_20km,1667.000,18992.000,2026-02-21T00:16:35.889623+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001151,run20260221000458,pt_4af5e738b0eb3385,Child Care Services,1.321800,103.904424,pt_54c944a2e3ed0872,Child Care Services,1.379307,103.936272,7.309142,3_8km,1087.000,8710.000,2026-02-21T00:16:36.364126+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001152,run20260221000458,pt_792e387e1f3cf850,Child Care Services,1.358557,103.833558,pt_984cd87da5821bc4,Child Care Services,1.303728,103.789790,7.800166,3_8km,1156.000,10643.000,2026-02-21T00:16:37.019865+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001153,run20260221000458,pt_c8538e1152cedb44,Child Care Services,1.355422,103.934315,pt_25067fbc4b933192,Child Care Services,1.320959,103.884129,6.768255,3_8km,997.000,9425.000,2026-02-21T00:16:37.479389+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001154,run20260221000458,pt_3e7681928b0d9da7,Child Care Services,1.372689,103.961779,pt_cdca844dfca26f85,Child Care Services,1.356087,103.931752,3.814385,3_8km,831.000,6126.000,2026-02-21T00:16:38.099401+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001155,run20260221000458,pt_a4e63514ff4b6e53,Hawker Centres,1.345373,103.944629,pt_938d0430d606a114,Child Care Services,1.364957,103.971657,3.710709,3_8km,592.000,4280.000,2026-02-21T00:16:38.675235+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001156,run20260221000458,pt_918e34a80761ff91,Child Care Services,1.370670,103.897529,pt_413e61001f9b3042,Child Care Services,1.381709,103.736663,17.924402,8_20km,2375.000,24921.000,2026-02-21T00:16:39.430022+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001157,run20260221000458,pt_de68953e66e32f74,Hawker Centres,1.311073,103.794876,pt_bd778d3cca3e4c06,Child Care Services,1.262063,103.818733,6.060735,3_8km,1000.000,8616.000,2026-02-21T00:16:39.978676+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001158,run20260221000458,pt_5ed3d83e5765c384,Child Care Services,1.349761,103.852452,pt_71c70d3267df47b5,Child Care Services,1.444773,103.812740,11.450046,8_20km,1601.000,19298.000,2026-02-21T00:16:40.493934+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001159,run20260221000458,pt_43c2145f326266be,Child Care Services,1.346076,103.868832,pt_bec0eeb15dc1c80d,Child Care Services,1.370097,103.837688,4.372679,3_8km,810.000,6378.000,2026-02-21T00:16:41.224920+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001160,run20260221000458,pt_2ecf93f5daeb217a,Child Care Services,1.287007,103.816912,pt_2ab63f4c1e32e8c3,Child Care Services,1.291146,103.849834,3.688657,3_8km,624.000,5390.000,2026-02-21T00:16:41.868078+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001161,run20260221000458,pt_c9c78156975f0397,Child Care Services,1.381155,103.751904,pt_c367d0194247e488,Child Care Services,1.364867,103.890728,15.538009,8_20km,2054.000,21959.000,2026-02-21T00:16:42.452178+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001162,run20260221000458,pt_7e45e3f816c4145b,Child Care Services,1.281122,103.810031,pt_2e70dc7ec209a646,Child Care Services,1.285672,103.826784,1.929880,1_3km,527.000,2800.000,2026-02-21T00:16:42.980258+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001163,run20260221000458,pt_9ceb5b264a31a947,Child Care Services,1.418407,103.844548,pt_8e524d7e8036414b,Child Care Services,1.345198,103.937689,13.170736,8_20km,1926.000,20621.000,2026-02-21T00:16:43.487601+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001164,run20260221000458,pt_477f9d5b46d4a910,Child Care Services,1.319589,103.865936,pt_fe43d34091b70248,Child Care Services,1.329682,103.885408,2.438251,1_3km,681.000,4801.000,2026-02-21T00:16:43.970229+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001165,run20260221000458,pt_1cedb835d880b214,Child Care Services,1.362102,103.963423,pt_879ff657109fa150,Child Care Services,1.377909,103.942281,2.934767,1_3km,550.000,4798.000,2026-02-21T00:16:51.556288+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001166,run20260221000458,pt_a73ecf27ffb112c2,Community Club / PAssion WaVe Outlet,1.393606,103.913464,pt_f8ae260f905e7a78,Child Care Services,1.327177,103.903802,7.464248,3_8km,1034.000,9564.000,2026-02-21T00:16:52.052158+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001167,run20260221000458,pt_1e617f3b43612153,Child Care Services,1.344835,103.861947,pt_be49f4825803f0b2,Hawker Centres,1.352026,103.836965,2.889924,1_3km,740.000,5821.000,2026-02-21T00:16:52.557525+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001168,run20260221000458,pt_86108f54e8d33c20,Child Care Services,1.340665,103.696346,pt_f0ab5b8c497cfc4c,Child Care Services,1.351976,103.701509,1.382491,1_3km,312.000,2022.000,2026-02-21T00:16:53.072823+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001169,run20260221000458,pt_54c28be0c77f5e7d,Child Care Services,1.322591,103.946551,pt_848a60cd4f897f3a,Community Club / PAssion WaVe Outlet,1.354658,103.889546,7.271238,3_8km,1186.000,10691.000,2026-02-21T00:16:53.595621+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001170,run20260221000458,pt_86f82350ad948137,Child Care Services,1.316300,103.860397,pt_6b18198b7a74bfe8,Child Care Services,1.299428,103.831630,3.707602,3_8km,570.000,4665.000,2026-02-21T00:16:54.087044+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001171,run20260221000458,pt_1ab3995770b93387,Child Care Services,1.425366,103.824092,pt_bc0390f2bdb7d658,Child Care Services,1.420668,103.846142,2.506142,1_3km,614.000,3851.000,2026-02-21T00:16:54.614043+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001172,run20260221000458,pt_2948c5a550eebed0,Child Care Services,1.349327,103.700722,pt_95332b1044ad87c4,Child Care Services,1.350126,103.723210,2.501436,1_3km,551.000,3712.000,2026-02-21T00:16:55.114805+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001173,run20260221000458,pt_526641ddb9ad9f50,Child Care Services,1.371694,103.887729,pt_b9b2fbcdf303b505,Child Care Services,1.331668,103.850487,6.078484,3_8km,1070.000,8543.000,2026-02-21T00:16:55.637589+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001174,run20260221000458,pt_314de35b33811c5f,Hawker Centres,1.326597,103.885052,pt_b3d7551ecc767c17,Child Care Services,1.378410,103.757251,15.330624,8_20km,1709.000,20393.000,2026-02-21T00:16:56.212926+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001175,run20260221000458,pt_4c855b9e65702091,Child Care Services,1.363916,103.876130,pt_fe29234bce4f9258,Hawker Centres,1.285504,103.821823,10.605056,8_20km,1280.000,14675.000,2026-02-21T00:16:56.766614+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001176,run20260221000458,pt_9cfd811322aa5412,Child Care Services,1.414709,103.831102,pt_c2a64f577d9f2d19,Child Care Services,1.421412,103.848564,2.079271,1_3km,435.000,3163.000,2026-02-21T00:16:57.242086+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001177,run20260221000458,pt_9f1962a2c719945a,Child Care Services,1.318880,103.838419,pt_9c9143acb697af06,SportSG Sport Facilities,1.318462,103.819071,2.151332,1_3km,402.000,2870.000,2026-02-21T00:16:57.783903+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001178,run20260221000458,pt_907f0a5ff3b8ff1b,Child Care Services,1.313814,103.935267,pt_b727fd196ddc533d,Child Care Services,1.310831,103.760796,19.398038,8_20km,1814.000,24493.000,2026-02-21T00:16:58.354849+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001179,run20260221000458,pt_4416bc63fd1b3e19,Child Care Services,1.330566,103.947761,pt_00d933b481360d14,Child Care Services,1.393747,103.914002,7.964899,3_8km,1212.000,11982.000,2026-02-21T00:16:58.885002+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001180,run20260221000458,pt_a803678b832e7afa,Child Care Services,1.354971,103.750400,pt_c1975bdd888bc55f,Child Care Services,1.329690,103.746961,2.836995,1_3km,631.000,4773.000,2026-02-21T00:16:59.395246+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001181,run20260221000458,pt_9a27f3df20da513d,Child Care Services,1.391677,103.900382,pt_d3b8fba58d0afa2b,Child Care Services,1.333221,103.852334,8.412989,8_20km,1223.000,14236.000,2026-02-21T00:17:00.045806+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001182,run20260221000458,pt_0f9d99835b8dceb5,Child Care Services,1.345607,103.882695,pt_88d237c23567f739,Hawker Centres,1.380988,103.840628,6.111116,3_8km,967.000,7570.000,2026-02-21T00:17:00.561829+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001183,run20260221000458,pt_c138b6747e084213,Child Care Services,1.338085,103.922091,pt_3aa522882a05abd3,Child Care Services,1.383827,103.881672,6.786630,3_8km,1282.000,9828.000,2026-02-21T00:17:01.102238+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001184,run20260221000458,pt_8867a791e0ae52ea,Child Care Services,1.292703,103.810959,pt_36643dc6436da61d,Child Care Services,1.314139,103.824251,2.804423,1_3km,574.000,4196.000,2026-02-21T00:17:01.828144+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001185,run20260221000458,pt_d4673696938e9613,Child Care Services,1.360377,103.750767,pt_86108f54e8d33c20,Child Care Services,1.340665,103.696346,6.434491,3_8km,1051.000,8582.000,2026-02-21T00:17:02.374204+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001186,run20260221000458,pt_4dd5e8a56bb30ae2,Child Care Services,1.375427,103.878691,pt_f4d27fab06966e7e,Child Care Services,1.350464,103.931896,6.533420,3_8km,1261.000,12045.000,2026-02-21T00:17:02.927949+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001187,run20260221000458,pt_b0aaec3a5f37d221,Hawker Centres,1.372772,103.854458,pt_6dc3536937177664,Child Care Services,1.383580,103.770768,9.380515,8_20km,1762.000,20833.000,2026-02-21T00:17:03.492969+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001188,run20260221000458,pt_2278d426fdbf9a1c,Child Care Services,1.349104,103.952628,pt_8aa185624c57cdb6,Child Care Services,1.333543,103.948155,1.800333,1_3km,536.000,3794.000,2026-02-21T00:17:04.045122+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001189,run20260221000458,pt_2022da01db7cec7f,Child Care Services,1.351461,103.956075,pt_62a371240ef7eba1,Community Club / PAssion WaVe Outlet,1.309235,103.886827,9.016898,8_20km,1153.000,12087.000,2026-02-21T00:17:04.549284+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001190,run20260221000458,pt_fec1c4b72bc3d5ff,Child Care Services,1.331222,103.913800,pt_5b90006177433558,Child Care Services,1.358299,103.955006,5.481541,3_8km,828.000,9065.000,2026-02-21T00:17:05.053967+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001191,run20260221000458,pt_9693665fc359dedf,Hawker Centres,1.396793,103.888437,pt_93a6628fbd918326,Child Care Services,1.386616,103.906018,2.258326,1_3km,430.000,2964.000,2026-02-21T00:17:05.578279+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001192,run20260221000458,pt_008ed3ceeb4866aa,Child Care Services,1.430840,103.793416,pt_0b2789dcac22ef2b,Hawker Centres,1.439750,103.800721,1.281001,1_3km,362.000,1898.000,2026-02-21T00:17:06.100156+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001193,run20260221000458,pt_9fa3d776b284cf7e,Child Care Services,1.398471,103.907769,pt_b638c91a98d98d59,SportSG Sport Facilities,1.395466,103.885777,2.467402,1_3km,439.000,3321.000,2026-02-21T00:17:06.596129+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001194,run20260221000458,pt_6104113a4b45d27d,Child Care Services,1.334475,103.866287,pt_5228543656d77362,Hawker Centres,1.377597,103.772492,11.476309,8_20km,1251.000,15227.000,2026-02-21T00:17:07.109983+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001195,run20260221000458,pt_671c6575820d5099,Child Care Services,1.369493,103.957348,pt_fd3f1a5187936fd4,Child Care Services,1.345315,103.953180,2.728104,1_3km,578.000,4316.000,2026-02-21T00:17:07.631944+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001196,run20260221000458,pt_a6b27a94b33d17d1,Child Care Services,1.333726,103.855718,pt_03aba978d8a43f0c,Child Care Services,1.310396,103.839901,3.133909,3_8km,612.000,5013.000,2026-02-21T00:17:08.083208+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001197,run20260221000458,pt_bf19ae6f75903847,Child Care Services,1.316900,103.880328,pt_9e4965de3db2f118,Child Care Services,1.342335,103.885811,2.893176,1_3km,737.000,6013.000,2026-02-21T00:17:08.607547+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001198,run20260221000458,pt_ad27f597a0fe6c33,Child Care Services,1.303813,103.900952,pt_d79db04006a658eb,Child Care Services,1.327357,103.933768,4.490186,3_8km,739.000,6044.000,2026-02-21T00:17:09.098774+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001199,run20260221000458,pt_f7bf866e27715b6c,Child Care Services,1.456237,103.829595,pt_008ed3ceeb4866aa,Child Care Services,1.430840,103.793416,4.914133,3_8km,818.000,6367.000,2026-02-21T00:17:09.620019+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001200,run20260221000458,pt_af93aa0e20dd39b7,Child Care Services,1.336055,103.767875,pt_a9c168685d54c92d,Child Care Services,1.406677,103.911613,17.803778,8_20km,2406.000,24319.000,2026-02-21T00:17:10.291842+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001201,run20260221000458,pt_542ecf91c49c5c98,Child Care Services,1.373639,103.896188,pt_8abbb8828eaee056,Child Care Services,1.388973,103.909652,2.268773,1_3km,550.000,3795.000,2026-02-21T00:17:10.829655+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001202,run20260221000458,pt_dbdc0364f2abd9f2,Child Care Services,1.303695,103.846833,pt_03e8738184c32d5b,Hawker Centres,1.311916,103.839570,1.219644,1_3km,345.000,2546.000,2026-02-21T00:17:11.604565+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001203,run20260221000458,pt_37cab0c274bac75d,Child Care Services,1.385728,103.891860,pt_04eaea51e3dcb4bd,Child Care Services,1.406536,103.901988,2.573120,1_3km,398.000,3005.000,2026-02-21T00:17:12.137724+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001204,run20260221000458,pt_457f4d852526519c,Community Club / PAssion WaVe Outlet,1.310434,103.838865,pt_a0d8ff47fb4c46de,Child Care Services,1.321179,103.842384,1.257200,1_3km,254.000,1969.000,2026-02-21T00:17:12.632962+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001205,run20260221000458,pt_89ef6599f19702f8,Child Care Services,1.352883,103.867823,pt_211376fd5e0c9a1c,Child Care Services,1.326002,103.856732,3.233328,3_8km,832.000,8131.000,2026-02-21T00:17:13.234867+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001206,run20260221000458,pt_69dcb37d8a2d7fa7,Child Care Services,1.403116,103.902287,pt_a491db96d72b8109,Child Care Services,1.381139,103.947808,5.619390,3_8km,816.000,8055.000,2026-02-21T00:17:13.789360+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001207,run20260221000458,pt_f5f66d4c3ce29535,Child Care Services,1.336550,103.935822,pt_023d8e3ab0da0b43,Hawker Centres,1.324201,103.941125,1.494339,1_3km,442.000,3230.000,2026-02-21T00:17:14.435924+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001208,run20260221000458,pt_2372ab3371aedf26,Hawker Centres,1.443416,103.777006,pt_0083fd6252a36971,Child Care Services,1.328806,103.879236,17.074960,8_20km,1875.000,23334.000,2026-02-21T00:17:15.005294+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001209,run20260221000458,pt_6132da45cc27ca73,Child Care Services,1.348987,103.758196,pt_2948c5a550eebed0,Child Care Services,1.349327,103.700722,6.389157,3_8km,1103.000,9954.000,2026-02-21T00:17:15.606419+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001210,run20260221000458,pt_40a4c65973b190c4,Child Care Services,1.365592,103.848387,pt_cca59863fe68d9e2,Child Care Services,1.280286,103.784693,11.836843,8_20km,1600.000,20290.000,2026-02-21T00:17:16.167937+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001211,run20260221000458,pt_ee5666692ca3a661,Child Care Services,1.344711,103.941701,pt_be4d81e16f1f180b,Child Care Services,1.306466,103.905318,5.868832,3_8km,860.000,7550.000,2026-02-21T00:17:16.688174+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001212,run20260221000458,pt_ffc215d273128f42,Child Care Services,1.347939,103.928840,pt_270399e60022e53c,Child Care Services,1.349936,103.875056,5.982973,3_8km,1017.000,7927.000,2026-02-21T00:17:17.237332+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001213,run20260221000458,pt_47704b2f1c685530,Child Care Services,1.370677,103.885941,pt_a0b84cf1db8664b0,Child Care Services,1.323034,103.915442,6.230572,3_8km,1072.000,8514.000,2026-02-21T00:17:17.722604+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001214,run20260221000458,pt_5e0c27b6f6e6b4a4,Community Club / PAssion WaVe Outlet,1.276167,103.841584,pt_ede5e9788a064b74,Child Care Services,1.294146,103.826988,2.574782,1_3km,407.000,3424.000,2026-02-21T00:17:18.187409+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001215,run20260221000458,pt_ba42c17707126fe2,Child Care Services,1.295804,103.798802,pt_16adf3fba742256e,Child Care Services,1.294545,103.808751,1.114821,1_3km,304.000,2014.000,2026-02-21T00:17:18.693609+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001216,run20260221000458,pt_70c7f328a2eb590e,Child Care Services,1.362682,103.890391,pt_e39f345f05de9913,Child Care Services,1.307176,103.853940,7.383268,3_8km,1046.000,8645.000,2026-02-21T00:17:19.184437+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001217,run20260221000458,pt_188ba60dd9a862fc,Child Care Services,1.320615,103.905458,pt_d47f8beeaff1482e,Child Care Services,1.347364,103.876770,4.360861,3_8km,628.000,5291.000,2026-02-21T00:17:19.662231+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001218,run20260221000458,pt_1ba3a2bfba681191,Child Care Services,1.379539,103.879954,pt_7497473f53027575,Child Care Services,1.312640,103.872492,7.484936,3_8km,1173.000,8874.000,2026-02-21T00:17:20.247506+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001219,run20260221000458,pt_1a16cf38c957f329,Child Care Services,1.342273,103.740101,pt_311851593760f2e5,Child Care Services,1.319619,103.811714,8.349887,8_20km,1181.000,11470.000,2026-02-21T00:17:20.744354+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001220,run20260221000458,pt_d5a26385a9207431,Child Care Services,1.417494,103.835749,pt_78184a6f9c8631fb,Child Care Services,1.425599,103.847314,1.570008,1_3km,395.000,2050.000,2026-02-21T00:17:21.225231+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001221,run20260221000458,pt_b5900ed8d7dd80f3,Child Care Services,1.306613,103.782407,pt_a29d0baf8c2cc3b6,Child Care Services,1.322061,103.766014,2.504306,1_3km,497.000,3536.000,2026-02-21T00:17:21.707408+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001222,run20260221000458,pt_fe8a5d555111e825,Hawker Centres,1.308118,103.792774,pt_9726f4203248017a,Child Care Services,1.345806,103.875742,10.130573,8_20km,1376.000,11970.000,2026-02-21T00:17:22.290809+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001223,run20260221000458,pt_3aa6243a8f2cfcba,Child Care Services,1.389591,103.767447,pt_5228543656d77362,Hawker Centres,1.377597,103.772492,1.446788,1_3km,248.000,1804.000,2026-02-21T00:17:22.822068+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001224,run20260221000458,pt_393f11f0e9e4bfce,Child Care Services,1.320000,103.887363,pt_4af5e738b0eb3385,Child Care Services,1.321800,103.904424,1.907124,1_3km,392.000,2817.000,2026-02-21T00:17:23.360742+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001225,run20260221000458,pt_adf10e25cd40d3ec,Child Care Services,1.315637,103.938414,pt_652697ef57f6d1d5,Child Care Services,1.326985,103.931621,1.470539,1_3km,372.000,2962.000,2026-02-21T00:17:24.001991+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001226,run20260221000458,pt_51e45df0647e3ca4,Child Care Services,1.377768,103.740253,pt_16b6a6502b8c2f02,Child Care Services,1.397494,103.909987,18.995091,8_20km,2260.000,27341.000,2026-02-21T00:17:24.630077+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001227,run20260221000458,pt_a994838eec933007,Child Care Services,1.359005,103.847007,pt_039f998646b5fed9,Child Care Services,1.340638,103.856983,2.323979,1_3km,628.000,4001.000,2026-02-21T00:17:25.261544+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001228,run20260221000458,pt_841f737256208b2c,Child Care Services,1.343849,103.950438,pt_ec9a53d5115f8aec,Child Care Services,1.325055,103.865178,9.705565,8_20km,1118.000,12164.000,2026-02-21T00:17:25.816352+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001229,run20260221000458,pt_753df90fab1d44b2,Child Care Services,1.337360,103.851198,pt_0a59fee710a10527,Child Care Services,1.317987,103.841298,2.419021,1_3km,504.000,4092.000,2026-02-21T00:17:26.275079+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001230,run20260221000458,pt_1ba3a2bfba681191,Child Care Services,1.379539,103.879954,pt_f63f432d2d638236,Child Care Services,1.358060,103.875116,2.448159,1_3km,413.000,3230.000,2026-02-21T00:17:26.717713+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001231,run20260221000458,pt_e99599b843a7e916,Child Care Services,1.280966,103.849393,pt_55ec2f9206fae514,Child Care Services,1.293273,103.799915,5.667997,3_8km,908.000,7406.000,2026-02-21T00:17:27.185989+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001232,run20260221000458,pt_a694427302c2af46,Child Care Services,1.328092,103.802017,pt_9af502fdc9d390b1,Child Care Services,1.337888,103.746604,6.255543,3_8km,844.000,7807.000,2026-02-21T00:17:27.809729+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001233,run20260221000458,pt_48fb7f0e56e71639,Child Care Services,1.432367,103.843301,pt_27d54caf59306e30,Child Care Services,1.365119,103.841742,7.479644,3_8km,1332.000,10450.000,2026-02-21T00:17:28.319161+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001234,run20260221000458,pt_9875b88c585302ae,Hawker Centres,1.315108,103.895588,pt_8600a53737986545,Child Care Services,1.287638,103.843977,6.499838,3_8km,807.000,7019.000,2026-02-21T00:17:29.443864+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
