point_id,dataset_id,dataset_source,postal_code,street_address
pt_99c305f2d8742a93,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_99dd8557525c2af9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_99e08fa41830953c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_99f15d3b92906eb4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9a27f3df20da513d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9a301fe801da0e5d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9a60b86f4267dc20,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9a9ab8e835f3a855,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9ab306c08a476137,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9ad0f2183c5a8971,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9af10e4d25413106,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9af502fdc9d390b1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9b2a4a16efcba1dc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9b6ccb13740a8f2f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9b8221e82164b6e3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9ba361a0bbefe98e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9ba6da3a3e9005ee,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9bc90a27f2d1d440,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9c05501b23ad5618,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9c7d4d7d09dda996,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9c80bfc5ade92ea9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9cd1b5d5907367ef,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9ceb5b264a31a947,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9cfab7312b61a251,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9cfd811322aa5412,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9d0b67b641e90fea,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9d29c2f6cd8bd5f2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9d2b0a1c5ca5ca77,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9dbebde36a1d42bd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9dca24169f3febd6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9dce123b7356a911,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9e05bf1ce4095c1a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9e09d32a57c7f62c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9e4965de3db2f118,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9e622fa4f3416bdf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9e87a09ee87e37bb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9e8da3950e04e64b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9ed77bf3bb7250a9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9edf94c314e5b98a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9ef69b9c85d069f0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9f0702edb296ed4c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9f14fcad018570ac,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9f1962a2c719945a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9f20214edde34a14,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9f942a3d7277e8b6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9fa3d776b284cf7e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9fb17ee70506b418,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9fb88411f4ef9c7c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9fdacc5bb489a5a6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_9fe7b0f0b761c652,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a0294e1df3a0cf0a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a02a4e69812211ba,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a02e76011be418a7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a07936a2fdd86812,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a0b335fd476582a5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a0b7f9f10a39a3b6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a0b84cf1db8664b0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a0cd6491ccb4477c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a0d8ff47fb4c46de,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a0e9b0624e7487cb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a1166c7abfbc1f0c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a1b4bf565f55a087,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a1e2de0e13be4b63,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a1f67aaec2a296ec,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a20e07033c232402,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a22338758efdadc2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a2530196b108ba2b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a29d0baf8c2cc3b6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a2b8a5132c4aff70,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a2c87287c82f0271,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a2db85d197adb383,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a2e8cbb36110d3ba,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a2f0cec87295f338,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a32349e0971ecd23,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a326148372b341a1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a32f8304677a280d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a3648e1bc646520d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a38fb22fa65593af,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a3a54930b1815b44,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a3d4f37d358c7e84,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a3e1be6384b1b948,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a449a13922b8011f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a468fdf11ca5e337,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a491db96d72b8109,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a4d9f7e54c6c3649,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a4f9e9667c0ac3d4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a569ff77d1325afc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a5c6720f974cbd87,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a5cdcb47edcc6ff2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a5e5f1840f193bcd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a5ed81ec5e05caae,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a6040f5624288532,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a60914317efaeb42,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a62eda8166184a24,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a64112c1acf9d0a2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a66d39080dc53e34,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a6751f3abe2df9a3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a68182adbcd63b34,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a694427302c2af46,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a6ab6bbabe880cdf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a6b27a94b33d17d1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a7101906abad55dc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a74fd2584721381c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a7b1245c15f53263,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a7bddc28704b5ec6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a803678b832e7afa,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a856070670b97be3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a85a4b2444cdbbd6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a87ebfaa62a7f9bd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a89a1a82fa30b186,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a8d079a94d84e180,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a8fb2ce795954d7b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a92425f64923ddd5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a95d7f847946c95c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a966f7d4cfaeeeea,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a96a67a6e2d674d2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a986e186ea2a2143,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a987f1a5236cd9ef,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a994838eec933007,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a9c168685d54c92d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a9cb571a07f69556,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a9d61a08a2ed27f7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_a9fdf7fdf6ae7118,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_aa0d5f1b6d9baf97,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_aa5b91383854032d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_aa7918d60a839e88,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_aa7f233aaeed1d5e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_aafa55eeae577420,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ab804b71a21dfe63,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_abaea73a7db0d35c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_abc01f447392c0e5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_abc5f8066eb55f93,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ac2db4abac7e7120,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ac4977a76c4ef2c5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ac4bb84eea90dd4a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ac5b542f48afd82f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ac5cbdd8f739d089,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ac913f1664dfbf3f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ac94e74923b21c63,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_aca077a69c70a454,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_acaf28c1af5c70f6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_acb9d052e9825379,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_acf39c394dfc8a81,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_acf4aec39eb01139,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ad1995d0b96e589c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ad27f597a0fe6c33,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ad33ee8a68235563,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_adc95041b2bacc15,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_add2a0fad7eccc76,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_adf10e25cd40d3ec,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ae285651e0a9f4da,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ae29d896dd7371e4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_aed74e90759a2857,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_aefb272f8715c789,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_af2c6c7c5b247519,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_af3780a47bc0d515,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_af6a8e62b40160ce,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_af93aa0e20dd39b7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_afb18bc83406bb96,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_aff107f034a88a26,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b002b04d9f1499d2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b0329022e1971dbf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b0468c84764cce5d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b04e321a26ccf2b5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b0599b223bc813ca,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b05f1426683ea3b8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b06e1ce922da41ea,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b07afb934df260de,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b07eddd05d79604e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b0913aeb8836c426,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b098cc7b326695a2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b0ac98f227158158,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b0c38d4365f5c643,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b0caed7715a8b933,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b0ea7405dcb96aba,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b0ef49725ed7d67b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b15287fa70bb755a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b17cd2281b88a16c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b18d20bb9a5f5646,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b19c889578956605,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b1a57448ab46c7bf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b20411933038b7bb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b20ca2500090c11c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b277ebe288758128,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b2ddcfae942dde69,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b317f676c415113c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b3aa9250ce367130,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b3b3a8a01a154fa1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b3c83b5616ac2b45,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b3d7551ecc767c17,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b420d5283277bf91,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b4400111999c6f3b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b49859945f3cb5ab,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b4998691337b8bd3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b4bda2558d5dbd0f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b4d90df278ffe7e6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b50969061ae76e9d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b51c0d617a3cf70a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b51d7c1b162bb4e7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b53861d6e7305918,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b5900ed8d7dd80f3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b5b414663070c14c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b5d399b9a8a2c47e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b60ed5997e73de8f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b61d22a449586ce3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b636745ecd32a58f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b642911fbc68588d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b646a2f8f59350ef,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b65b4730ed45f5fa,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b665371fc7755fae,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b68f4a962688983e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b6c71eb0d7e8d0a8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b6d0630e96129a7a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b713f9da88e2c146,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b727fd196ddc533d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b7694405163d73a0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b77d04de675e4311,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b7943bb8abdffa59,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b7965b0c44ffb4b0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b7ab15f5b533d4b1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b7b0588dec383698,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b7f1f35d572bb2a9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b816aeac808e1555,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b81c58b156a0fe89,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b86bae98cf9deecf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b87959dcfe8bd1f9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b88b8a8bf7f4c2cb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b88b8b29e50057cc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b89e94d01de9c16d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b8aab9b0961d7e06,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b94e64fa62135236,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b96456e77d343f37,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b96fcc5c2900d2df,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b977d8d78b855376,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b97dbeefc5a0ea9f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b993a48a43331438,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b9aae7eae42dff57,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b9ae1464f021dc92,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b9b2fbcdf303b505,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b9c89cc9bd1b685e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b9d72271c9c0ed37,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_b9f5449747df8954,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ba117deb6dcc6397,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ba18acddf50b00a5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ba3f7590b2b88458,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ba42c17707126fe2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ba4961a02894ec01,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ba6d3864141e964c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bac836d181d3ffb0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bad3ce4f7b77de43,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bad9eac010ad536f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bae9f50ac1a0db81,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bb626b4111e0d59b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bb9e6bf530e63dcc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bbbb75a814a498a4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bbd21761029d31e1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bc0390f2bdb7d658,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bc28de1d81ff5e6f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bc7171f27435f30f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bc772aaf118db732,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bc8e86d66666e57f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bca09a2be9d9b12c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bca3ba913761cab4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bca4c86c65507fab,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bd778d3cca3e4c06,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bd8b263c8fdb3e1a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bde7ebb321db354c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bdee9a477ba1255b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bdf8411a34490419,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_be4b64be17b787a3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_be4b9f76e465ea33,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_be4d81e16f1f180b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bec0eeb15dc1c80d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bedc698ddbd5c86b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
