point_id,lat,lon,dataset_source
pt_8547ea85c48b7c61,1.395502,103.885784,Child Care Services
pt_856451c7357a5c6e,1.368778,103.840274,Child Care Services
pt_856ef82823de78a9,1.380445,103.944359,Child Care Services
pt_85ad58052f6b2d48,1.395399,103.898745,Child Care Services
pt_85bac4472bb3412e,1.334641,103.847990,Child Care Services
pt_8600a53737986545,1.287638,103.843977,Child Care Services
pt_8601aac6f6a66ec7,1.379155,103.936519,Child Care Services
pt_86108f54e8d33c20,1.340665,103.696346,Child Care Services
pt_865199d6aa85a80f,1.365734,103.866874,Child Care Services
pt_86a5eb5fa540d2fe,1.394815,103.913161,Child Care Services
pt_86af6e565582e0e1,1.299333,103.807166,Child Care Services
pt_86c6370973184db3,1.337630,103.690580,Child Care Services
pt_86ef5fc01a2ed832,1.350142,103.696685,Child Care Services
pt_86f82350ad948137,1.316300,103.860397,Child Care Services
pt_87154a1de456d3d3,1.378166,103.740968,Child Care Services
pt_874ad522372d301a,1.337376,103.921741,Child Care Services
pt_879ff657109fa150,1.377909,103.942281,Child Care Services
pt_87b322d85b5cec82,1.330245,103.907842,Child Care Services
pt_87eb1f48f7943690,1.357876,103.759941,Child Care Services
pt_881e81a21c915af9,1.319664,103.769139,Child Care Services
pt_884561a4f5096966,1.336222,103.881103,Child Care Services
pt_885901979e7a54c6,1.319731,103.952087,Child Care Services
pt_8867a791e0ae52ea,1.292703,103.810959,Child Care Services
pt_8876a81d1fb38e82,1.369410,103.846060,Child Care Services
pt_88ce5e59db588ec7,1.421628,103.841811,Child Care Services
pt_88d1a6bd6ae00121,1.435519,103.799397,Child Care Services
pt_896cfcc975328afd,1.436198,103.797799,Child Care Services
pt_898933f026ddaa2e,1.379298,103.831505,Child Care Services
pt_898fc1210a711039,1.338403,103.772686,Child Care Services
pt_89976878076d0634,1.299984,103.892519,Child Care Services
pt_89b21d672c9e066a,1.369214,103.760345,Child Care Services
pt_89c5bd04c93ae481,1.358850,103.761904,Child Care Services
pt_89d46935ae8313be,1.279354,103.846196,Child Care Services
pt_89ef6599f19702f8,1.352883,103.867823,Child Care Services
pt_8a0fd44c300561df,1.399537,103.903246,Child Care Services
pt_8a2a174362ab40d6,1.390045,103.860607,Child Care Services
pt_8a5bc274f477269c,1.352290,103.941871,Child Care Services
pt_8a76797c8849026a,1.428415,103.849973,Child Care Services
pt_8aa185624c57cdb6,1.333543,103.948155,Child Care Services
pt_8aa1db444280f81a,1.344621,103.775707,Child Care Services
pt_8abbb8828eaee056,1.388973,103.909652,Child Care Services
pt_8af8508e29d368ec,1.364168,103.876885,Child Care Services
pt_8b6a56c01989a3d3,1.437685,103.801564,Child Care Services
pt_8b855b84a9835d44,1.443282,103.807294,Child Care Services
pt_8bcda5b43846b298,1.393160,103.885660,Child Care Services
pt_8bef0eac8e1c0d9e,1.354598,103.859305,Child Care Services
pt_8bfcab5bc35e0551,1.437135,103.796372,Child Care Services
pt_8c164560bc6c0ecd,1.373007,103.837612,Child Care Services
pt_8c3cf7a93e429415,1.317197,103.841022,Child Care Services
pt_8c5c9d8f8f7ce885,1.340364,103.740932,Child Care Services
pt_8c993b0bbdda959b,1.351150,103.954792,Child Care Services
pt_8d05d3c4385761ac,1.353748,103.759363,Child Care Services
pt_8d0633ad558e6d2b,1.298199,103.838025,Child Care Services
pt_8d1f28beaddf4c80,1.321020,103.860998,Child Care Services
pt_8d268d708a75d457,1.353443,103.936558,Child Care Services
pt_8d27b45dcfe1ec5b,1.374166,103.957270,Child Care Services
pt_8d72cff26804e937,1.331952,103.721514,Child Care Services
pt_8d7a6b5726966775,1.284929,103.808521,Child Care Services
pt_8d81f99d7ae3ca3b,1.378056,103.738932,Child Care Services
pt_8da5b2a2accfa12a,1.342792,103.698396,Child Care Services
pt_8dca711a523b3697,1.289426,103.822277,Child Care Services
pt_8e0f3df0de5a9840,1.380600,103.867424,Child Care Services
pt_8e524d7e8036414b,1.345198,103.937689,Child Care Services
pt_8e5660467ba0b257,1.347444,103.746502,Child Care Services
pt_8eb2100db7bd117f,1.436063,103.836163,Child Care Services
pt_8ec0103d29ae282f,1.301604,103.793237,Child Care Services
pt_8ec16900d57c9703,1.297975,103.815144,Child Care Services
pt_8ec29a1753e7dc0f,1.402728,103.893101,Child Care Services
pt_8f683c5eafdf718a,1.343166,103.739676,Child Care Services
pt_8f6b4b6cbb8b2565,1.311821,103.910557,Child Care Services
pt_8f6e45c35d15f7df,1.390382,103.747116,Child Care Services
pt_8f86357fe67880f0,1.443376,103.772918,Child Care Services
pt_8f9a3a56c28b24e6,1.320079,103.882814,Child Care Services
pt_8f9bef43717aec53,1.349930,103.756979,Child Care Services
pt_8fae0c5246b82d77,1.276167,103.841584,Child Care Services
pt_8fbadfa701edfb63,1.295445,103.828019,Child Care Services
pt_8fbd9d8ffee620ad,1.396992,103.895995,Child Care Services
pt_8fd07e5206f1606d,1.247759,103.841921,Child Care Services
pt_8fe9bfc67b07ee9e,1.297417,103.843201,Child Care Services
pt_9042f50bd7b0139d,1.318060,103.786943,Child Care Services
pt_9057e1c2194f1057,1.392968,103.911962,Child Care Services
pt_9061b3ff1497c426,1.352210,103.880165,Child Care Services
pt_906797f337ec25d5,1.315135,103.833986,Child Care Services
pt_906b43c1eb5d72e0,1.420365,103.835413,Child Care Services
pt_907f0a5ff3b8ff1b,1.313814,103.935267,Child Care Services
pt_908b9ac8d582b0b6,1.395132,103.745875,Child Care Services
pt_90b2d5c0293fd860,1.395541,103.894941,Child Care Services
pt_90bf8c9797c0224d,1.319782,103.921350,Child Care Services
pt_90d39d94a8670e0e,1.348486,103.752598,Child Care Services
pt_90d44dcdd8bdf60c,1.302614,103.797294,Child Care Services
pt_91077d2585718b01,1.279256,103.848412,Child Care Services
pt_911289cbc6a94c8b,1.309697,103.923548,Child Care Services
pt_914074f88c0ba3ba,1.334410,103.875537,Child Care Services
pt_915347541531fc65,1.329026,103.848461,Child Care Services
pt_9187dcb7c7097869,1.462134,103.815791,Child Care Services
pt_918a6b70441165b0,1.318780,103.826841,Child Care Services
pt_918e34a80761ff91,1.370670,103.897529,Child Care Services
pt_919bba974b4d6660,1.319049,103.945622,Child Care Services
pt_919f90946fa8b3d0,1.330465,103.928134,Child Care Services
pt_91d9fe766c58b7ac,1.328851,103.869185,Child Care Services
pt_91ed78324734e3c9,1.428975,103.832445,Child Care Services
pt_923d29919e8099a5,1.347759,103.711180,Child Care Services
pt_9275e9a863a7ae3d,1.438359,103.825924,Child Care Services
pt_92a92f352af26bec,1.286309,103.828005,Child Care Services
pt_92c0edaac5184139,1.359497,103.885080,Child Care Services
pt_9311a4adc3bc3707,1.396079,103.896728,Child Care Services
pt_9319a235335ad99b,1.311501,103.765637,Child Care Services
pt_937300ec8168d70c,1.269574,103.814511,Child Care Services
pt_9388e62ef999c23d,1.278147,103.826959,Child Care Services
pt_938add39fca5ff6c,1.320498,103.739968,Child Care Services
pt_938d0430d606a114,1.364957,103.971657,Child Care Services
pt_939279b78875ed72,1.329356,103.903221,Child Care Services
pt_9395ff252f1e7c13,1.303938,103.909736,Child Care Services
pt_93a6628fbd918326,1.386616,103.906018,Child Care Services
pt_93c6fbaa555457cf,1.320131,103.840794,Child Care Services
pt_93ccd1f01362500a,1.353582,103.935299,Child Care Services
pt_93dd6650445fe186,1.430618,103.828763,Child Care Services
pt_94081ad60b8e72d8,1.306942,103.909586,Child Care Services
pt_94112156e9b03f64,1.349773,103.940622,Child Care Services
pt_9428dc78508c7298,1.347834,103.709071,Child Care Services
pt_9435e488571d4995,1.340274,103.852085,Child Care Services
pt_9445f270da769c69,1.443921,103.796032,Child Care Services
pt_9452dfea5fa38198,1.313675,103.783181,Child Care Services
pt_947674fc81d5839f,1.340280,103.707599,Child Care Services
pt_94847a12ab69eb5b,1.374681,103.943850,Child Care Services
pt_949416fc4f21807a,1.391398,103.900374,Child Care Services
pt_95044f3a77055a27,1.362302,103.937402,Child Care Services
pt_9508a45fb466e9fe,1.308027,103.880481,Child Care Services
pt_95121000e30794eb,1.343077,103.692906,Child Care Services
pt_95332b1044ad87c4,1.350126,103.723210,Child Care Services
pt_95b6775ab17edb80,1.360923,103.953359,Child Care Services
pt_95c6ed95c6eaef36,1.301887,103.905996,Child Care Services
pt_962f2e355594ebc3,1.325961,103.919733,Child Care Services
pt_9677c53e598e6049,1.376472,103.893822,Child Care Services
pt_96fd4a4de0f5396d,1.356800,103.886248,Child Care Services
pt_9704a5b3625936fa,1.338436,103.742667,Child Care Services
pt_9726f4203248017a,1.345806,103.875742,Child Care Services
pt_9774d1b8b1a944b6,1.380884,103.739764,Child Care Services
pt_981090eeccba1dd5,1.376071,103.880924,Child Care Services
pt_9818b93ebc555d48,1.358092,103.739958,Child Care Services
pt_984cd87da5821bc4,1.303728,103.789790,Child Care Services
pt_987b48b6f365cde9,1.274827,103.799065,Child Care Services
pt_987c14a739c5cdb7,1.333150,103.839050,Child Care Services
pt_989aa753d4545740,1.423878,103.837854,Child Care Services
pt_98d09210a760e819,1.305239,103.765032,Child Care Services
pt_99134417888adde1,1.323864,103.933399,Child Care Services
pt_997355d6ffaefd2b,1.274588,103.843471,Child Care Services
pt_997910c824cf7450,1.345512,103.758897,Child Care Services
pt_99b3046528463a1a,1.308863,103.885373,Child Care Services
pt_99c305f2d8742a93,1.384528,103.772432,Child Care Services
pt_99dd8557525c2af9,1.416942,103.815973,Child Care Services
pt_99e08fa41830953c,1.346550,103.730965,Child Care Services
pt_99f15d3b92906eb4,1.304520,103.906370,Child Care Services
pt_9a27f3df20da513d,1.391677,103.900382,Child Care Services
pt_9a301fe801da0e5d,1.354613,103.739722,Child Care Services
pt_9a60b86f4267dc20,1.424298,103.840902,Child Care Services
pt_9a9ab8e835f3a855,1.376256,103.934474,Child Care Services
pt_9ab306c08a476137,1.388287,103.865659,Child Care Services
pt_9ad0f2183c5a8971,1.423032,103.845160,Child Care Services
pt_9af10e4d25413106,1.431509,103.776362,Child Care Services
pt_9af502fdc9d390b1,1.337888,103.746604,Child Care Services
pt_9b2a4a16efcba1dc,1.351925,103.724497,Child Care Services
pt_9b6ccb13740a8f2f,1.393682,103.900770,Child Care Services
pt_9b8221e82164b6e3,1.282786,103.822606,Child Care Services
pt_9ba361a0bbefe98e,1.385414,103.758031,Child Care Services
pt_9ba6da3a3e9005ee,1.452072,103.815079,Child Care Services
pt_9bc90a27f2d1d440,1.374159,103.897685,Child Care Services
pt_9c05501b23ad5618,1.373109,103.946261,Child Care Services
pt_9c7d4d7d09dda996,1.299695,103.768262,Child Care Services
pt_9c80bfc5ade92ea9,1.338483,103.957684,Child Care Services
pt_9cd1b5d5907367ef,1.324800,103.750271,Child Care Services
pt_9ceb5b264a31a947,1.418407,103.844548,Child Care Services
pt_9cfab7312b61a251,1.433975,103.776527,Child Care Services
pt_9cfd811322aa5412,1.414709,103.831102,Child Care Services
pt_9d0b67b641e90fea,1.390871,103.903298,Child Care Services
pt_9d29c2f6cd8bd5f2,1.318057,103.805567,Child Care Services
pt_9d2b0a1c5ca5ca77,1.372312,103.893662,Child Care Services
pt_9dbebde36a1d42bd,1.389173,103.771106,Child Care Services
pt_9dca24169f3febd6,1.348843,103.840907,Child Care Services
pt_9dce123b7356a911,1.432623,103.836319,Child Care Services
pt_9e05bf1ce4095c1a,1.438017,103.806815,Child Care Services
pt_9e09d32a57c7f62c,1.376783,103.940314,Child Care Services
pt_9e4965de3db2f118,1.342335,103.885811,Child Care Services
pt_9e622fa4f3416bdf,1.273942,103.835659,Child Care Services
pt_9e87a09ee87e37bb,1.324327,103.890105,Child Care Services
pt_9e8da3950e04e64b,1.287979,103.791337,Child Care Services
pt_9ed77bf3bb7250a9,1.346724,103.933876,Child Care Services
pt_9edf94c314e5b98a,1.377923,103.875390,Child Care Services
pt_9ef69b9c85d069f0,1.365461,103.933705,Child Care Services
pt_9f0702edb296ed4c,1.303583,103.765285,Child Care Services
pt_9f14fcad018570ac,1.375237,103.772368,Child Care Services
pt_9f1962a2c719945a,1.318880,103.838419,Child Care Services
pt_9f20214edde34a14,1.385856,103.761737,Child Care Services
pt_9f942a3d7277e8b6,1.352949,103.689224,Child Care Services
pt_9fa3d776b284cf7e,1.398471,103.907769,Child Care Services
pt_9fb17ee70506b418,1.441767,103.824495,Child Care Services
pt_9fb88411f4ef9c7c,1.351454,103.889315,Child Care Services
pt_9fdacc5bb489a5a6,1.416005,103.844252,Child Care Services
pt_9fe7b0f0b761c652,1.350587,103.880451,Child Care Services
pt_a0294e1df3a0cf0a,1.428188,103.824830,Child Care Services
pt_a02a4e69812211ba,1.427337,103.826295,Child Care Services
pt_a02e76011be418a7,1.350702,103.957052,Child Care Services
pt_a07936a2fdd86812,1.343786,103.774776,Child Care Services
pt_a0b335fd476582a5,1.357526,103.760076,Child Care Services
pt_a0b7f9f10a39a3b6,1.359933,103.768483,Child Care Services
pt_a0b84cf1db8664b0,1.323034,103.915442,Child Care Services
pt_a0cd6491ccb4477c,1.390889,103.890634,Child Care Services
pt_a0d8ff47fb4c46de,1.321179,103.842384,Child Care Services
pt_a0e9b0624e7487cb,1.296022,103.815245,Child Care Services
pt_a1166c7abfbc1f0c,1.424255,103.845482,Child Care Services
pt_a1b4bf565f55a087,1.304303,103.761682,Child Care Services
pt_a1e2de0e13be4b63,1.379245,103.887832,Child Care Services
pt_a1f67aaec2a296ec,1.305707,103.854943,Child Care Services
pt_a20e07033c232402,1.314867,103.844295,Child Care Services
pt_a22338758efdadc2,1.360751,103.957877,Child Care Services
pt_a2530196b108ba2b,1.329436,103.870868,Child Care Services
pt_a29d0baf8c2cc3b6,1.322061,103.766014,Child Care Services
pt_a2b8a5132c4aff70,1.356442,103.958096,Child Care Services
pt_a2c87287c82f0271,1.348495,103.875567,Child Care Services
pt_a2db85d197adb383,1.333896,103.857559,Child Care Services
pt_a2e8cbb36110d3ba,1.403227,103.895387,Child Care Services
pt_a2f0cec87295f338,1.336356,103.888716,Child Care Services
pt_a32349e0971ecd23,1.376763,103.878108,Child Care Services
pt_a326148372b341a1,1.277696,103.816910,Child Care Services
pt_a32f8304677a280d,1.346049,103.694422,Child Care Services
pt_a3648e1bc646520d,1.367953,103.958703,Child Care Services
pt_a38fb22fa65593af,1.389065,103.877152,Child Care Services
pt_a3a54930b1815b44,1.430649,103.837997,Child Care Services
pt_a3d4f37d358c7e84,1.283635,103.828128,Child Care Services
pt_a3e1be6384b1b948,1.444546,103.813838,Child Care Services
pt_a449a13922b8011f,1.436781,103.843619,Child Care Services
pt_a468fdf11ca5e337,1.358816,103.891448,Child Care Services
pt_a491db96d72b8109,1.381139,103.947808,Child Care Services
pt_a4d9f7e54c6c3649,1.346788,103.853710,Child Care Services
pt_a4f9e9667c0ac3d4,1.305612,103.822963,Child Care Services
pt_a569ff77d1325afc,1.349096,103.865562,Child Care Services
pt_a5c6720f974cbd87,1.307968,103.795646,Child Care Services
pt_a5cdcb47edcc6ff2,1.433442,103.827060,Child Care Services
pt_a5e5f1840f193bcd,1.351578,103.718511,Child Care Services
pt_a5ed81ec5e05caae,1.368725,103.880678,Child Care Services
pt_a6040f5624288532,1.327948,103.870282,Child Care Services
pt_a60914317efaeb42,1.371078,103.894100,Child Care Services
pt_a62eda8166184a24,1.321138,103.938106,Child Care Services
pt_a64112c1acf9d0a2,1.298089,103.790059,Child Care Services
pt_a66d39080dc53e34,1.322612,103.920876,Child Care Services
pt_a6751f3abe2df9a3,1.303899,103.847965,Child Care Services
pt_a68182adbcd63b34,1.354560,103.882800,Child Care Services
pt_a694427302c2af46,1.328092,103.802017,Child Care Services
pt_a6ab6bbabe880cdf,1.325889,103.800747,Child Care Services
pt_a6b27a94b33d17d1,1.333726,103.855718,Child Care Services
pt_a7101906abad55dc,1.395106,103.878697,Child Care Services
pt_a74fd2584721381c,1.327925,103.723339,Child Care Services
pt_a7b1245c15f53263,1.347153,103.869824,Child Care Services
pt_a7bddc28704b5ec6,1.325408,103.858566,Child Care Services
pt_a803678b832e7afa,1.354971,103.750400,Child Care Services
pt_a856070670b97be3,1.452910,103.816973,Child Care Services
pt_a85a4b2444cdbbd6,1.399577,103.747100,Child Care Services
pt_a87ebfaa62a7f9bd,1.392074,103.743100,Child Care Services
pt_a89a1a82fa30b186,1.318343,103.941364,Child Care Services
pt_a8d079a94d84e180,1.427353,103.841219,Child Care Services
pt_a8fb2ce795954d7b,1.309742,103.864102,Child Care Services
pt_a92425f64923ddd5,1.391340,103.906580,Child Care Services
pt_a95d7f847946c95c,1.333665,103.839419,Child Care Services
pt_a966f7d4cfaeeeea,1.344409,103.705195,Child Care Services
pt_a96a67a6e2d674d2,1.376477,103.737135,Child Care Services
pt_a986e186ea2a2143,1.351753,103.748972,Child Care Services
pt_a987f1a5236cd9ef,1.248403,103.828403,Child Care Services
pt_a994838eec933007,1.359005,103.847007,Child Care Services
pt_a9c168685d54c92d,1.406677,103.911613,Child Care Services
pt_a9cb571a07f69556,1.382898,103.768275,Child Care Services
pt_a9d61a08a2ed27f7,1.385051,103.769635,Child Care Services
pt_a9fdf7fdf6ae7118,1.343668,103.756052,Child Care Services
pt_aa0d5f1b6d9baf97,1.397244,103.744501,Child Care Services
pt_aa5b91383854032d,1.376156,103.745821,Child Care Services
pt_aa7918d60a839e88,1.396316,103.881167,Child Care Services
pt_aa7f233aaeed1d5e,1.396627,103.889865,Child Care Services
pt_aafa55eeae577420,1.387589,103.768983,Child Care Services
pt_ab804b71a21dfe63,1.354403,103.932702,Child Care Services
pt_abaea73a7db0d35c,1.384389,103.895633,Child Care Services
pt_abc01f447392c0e5,1.308110,103.885732,Child Care Services
pt_abc5f8066eb55f93,1.436133,103.795264,Child Care Services
pt_ac2db4abac7e7120,1.307809,103.900786,Child Care Services
pt_ac4977a76c4ef2c5,1.334399,103.914501,Child Care Services
pt_ac4bb84eea90dd4a,1.287477,103.805253,Child Care Services
pt_ac5b542f48afd82f,1.331157,103.888300,Child Care Services
pt_ac5cbdd8f739d089,1.447291,103.798951,Child Care Services
pt_ac913f1664dfbf3f,1.349902,103.708191,Child Care Services
pt_ac94e74923b21c63,1.278711,103.788327,Child Care Services
pt_aca077a69c70a454,1.436866,103.834340,Child Care Services
pt_acaf28c1af5c70f6,1.432925,103.792007,Child Care Services
pt_acb9d052e9825379,1.293190,103.811253,Child Care Services
pt_acf39c394dfc8a81,1.429390,103.850710,Child Care Services
pt_acf4aec39eb01139,1.374745,103.879297,Child Care Services
pt_ad1995d0b96e589c,1.428681,103.778569,Child Care Services
pt_ad27f597a0fe6c33,1.303813,103.900952,Child Care Services
pt_ad33ee8a68235563,1.360929,103.892551,Child Care Services
pt_adc95041b2bacc15,1.326713,103.901561,Child Care Services
pt_add2a0fad7eccc76,1.275596,103.842393,Child Care Services
pt_adf10e25cd40d3ec,1.315637,103.938414,Child Care Services
pt_ae285651e0a9f4da,1.414760,103.834649,Child Care Services
pt_ae29d896dd7371e4,1.330835,103.940641,Child Care Services
pt_aed74e90759a2857,1.306429,103.766994,Child Care Services
pt_aefb272f8715c789,1.352820,103.726035,Child Care Services
pt_af2c6c7c5b247519,1.444423,103.793884,Child Care Services
pt_af3780a47bc0d515,1.348888,103.849692,Child Care Services
pt_af6a8e62b40160ce,1.433149,103.795210,Child Care Services
pt_af93aa0e20dd39b7,1.336055,103.767875,Child Care Services
pt_afb18bc83406bb96,1.284887,103.822782,Child Care Services
pt_aff107f034a88a26,1.321893,103.824963,Child Care Services
pt_b002b04d9f1499d2,1.327998,103.923249,Child Care Services
pt_b0329022e1971dbf,1.356425,103.958609,Child Care Services
pt_b0468c84764cce5d,1.293818,103.804887,Child Care Services
pt_b04e321a26ccf2b5,1.317320,103.808057,Child Care Services
pt_b0599b223bc813ca,1.348209,103.726358,Child Care Services
pt_b05f1426683ea3b8,1.354799,103.952611,Child Care Services
pt_b06e1ce922da41ea,1.337962,103.843251,Child Care Services
pt_b07afb934df260de,1.283453,103.831883,Child Care Services
pt_b07eddd05d79604e,1.437031,103.825927,Child Care Services
pt_b0913aeb8836c426,1.454755,103.814546,Child Care Services
pt_b098cc7b326695a2,1.370650,103.839410,Child Care Services
pt_b0ac98f227158158,1.376295,103.882146,Child Care Services
pt_b0c38d4365f5c643,1.306917,103.904553,Child Care Services
pt_b0caed7715a8b933,1.302360,103.896446,Child Care Services
pt_b0ea7405dcb96aba,1.378931,103.741564,Child Care Services
pt_b0ef49725ed7d67b,1.441782,103.791758,Child Care Services
pt_b15287fa70bb755a,1.342555,103.862271,Child Care Services
pt_b17cd2281b88a16c,1.332922,103.904290,Child Care Services
pt_b18d20bb9a5f5646,1.343608,103.713869,Child Care Services
pt_b19c889578956605,1.443006,103.804098,Child Care Services
pt_b1a57448ab46c7bf,1.324154,103.869693,Child Care Services
pt_b20411933038b7bb,1.313966,103.779998,Child Care Services
pt_b20ca2500090c11c,1.357291,103.845846,Child Care Services
pt_b277ebe288758128,1.403746,103.909883,Child Care Services
pt_b2ddcfae942dde69,1.344332,103.737841,Child Care Services
pt_b317f676c415113c,1.390612,103.879964,Child Care Services
pt_b3aa9250ce367130,1.394299,103.874547,Child Care Services
pt_b3b3a8a01a154fa1,1.364636,103.937174,Child Care Services
pt_b3c83b5616ac2b45,1.439427,103.824598,Child Care Services
pt_b3d7551ecc767c17,1.378410,103.757251,Child Care Services
pt_b420d5283277bf91,1.379964,103.763048,Child Care Services
pt_b4400111999c6f3b,1.305910,103.895204,Child Care Services
pt_b49859945f3cb5ab,1.378214,103.751983,Child Care Services
pt_b4998691337b8bd3,1.317059,103.833893,Child Care Services
pt_b4bda2558d5dbd0f,1.369423,103.858177,Child Care Services
pt_b4d90df278ffe7e6,1.403939,103.818850,Child Care Services
pt_b50969061ae76e9d,1.335416,103.922350,Child Care Services
pt_b51c0d617a3cf70a,1.433178,103.781595,Child Care Services
pt_b51d7c1b162bb4e7,1.328805,103.745883,Child Care Services
pt_b53861d6e7305918,1.287512,103.836411,Child Care Services
pt_b5900ed8d7dd80f3,1.306613,103.782407,Child Care Services
pt_b5b414663070c14c,1.333794,103.882168,Child Care Services
pt_b5d399b9a8a2c47e,1.354098,103.725325,Child Care Services
pt_b60ed5997e73de8f,1.327537,103.724288,Child Care Services
pt_b61d22a449586ce3,1.347492,103.768347,Child Care Services
pt_b636745ecd32a58f,1.335865,103.853751,Child Care Services
pt_b642911fbc68588d,1.370567,103.880592,Child Care Services
pt_b646a2f8f59350ef,1.386040,103.896967,Child Care Services
pt_b65b4730ed45f5fa,1.315427,103.909938,Child Care Services
pt_b665371fc7755fae,1.332212,103.847030,Child Care Services
pt_b68f4a962688983e,1.428504,103.776281,Child Care Services
pt_b6c71eb0d7e8d0a8,1.379150,103.840938,Child Care Services
pt_b6d0630e96129a7a,1.347539,103.947675,Child Care Services
pt_b713f9da88e2c146,1.439777,103.800573,Child Care Services
pt_b727fd196ddc533d,1.310831,103.760796,Child Care Services
pt_b7694405163d73a0,1.455440,103.815461,Child Care Services
pt_b77d04de675e4311,1.402483,103.744473,Child Care Services
pt_b7943bb8abdffa59,1.359062,103.951083,Child Care Services
pt_b7965b0c44ffb4b0,1.304511,103.791460,Child Care Services
pt_b7ab15f5b533d4b1,1.337351,103.848494,Child Care Services
pt_b7b0588dec383698,1.365047,103.882687,Child Care Services
pt_b7f1f35d572bb2a9,1.336453,103.872761,Child Care Services
pt_b816aeac808e1555,1.285034,103.811609,Child Care Services
pt_b81c58b156a0fe89,1.435639,103.790326,Child Care Services
pt_b86bae98cf9deecf,1.369023,103.960913,Child Care Services
pt_b87959dcfe8bd1f9,1.370710,103.853495,Child Care Services
pt_b88b8a8bf7f4c2cb,1.370989,103.766153,Child Care Services
pt_b88b8b29e50057cc,1.314618,103.865922,Child Care Services
pt_b89e94d01de9c16d,1.312229,103.922621,Child Care Services
pt_b8aab9b0961d7e06,1.362524,103.951870,Child Care Services
pt_b94e64fa62135236,1.416083,103.836622,Child Care Services
pt_b96456e77d343f37,1.445129,103.791320,Child Care Services
pt_b96fcc5c2900d2df,1.352630,103.749284,Child Care Services
pt_b977d8d78b855376,1.338418,103.693769,Child Care Services
pt_b97dbeefc5a0ea9f,1.390424,103.904424,Child Care Services
pt_b993a48a43331438,1.322789,103.856444,Child Care Services
pt_b9aae7eae42dff57,1.400662,103.910914,Child Care Services
pt_b9ae1464f021dc92,1.428451,103.825953,Child Care Services
pt_b9b2fbcdf303b505,1.331668,103.850487,Child Care Services
pt_b9c89cc9bd1b685e,1.375725,103.849934,Child Care Services
pt_b9d72271c9c0ed37,1.334295,103.947431,Child Care Services
pt_b9f5449747df8954,1.309054,103.794063,Child Care Services
pt_ba117deb6dcc6397,1.346672,103.749383,Child Care Services
pt_ba18acddf50b00a5,1.307465,103.881271,Child Care Services
pt_ba3f7590b2b88458,1.383441,103.875490,Child Care Services
pt_ba42c17707126fe2,1.295804,103.798802,Child Care Services
pt_ba4961a02894ec01,1.327169,103.845519,Child Care Services
pt_ba6d3864141e964c,1.361404,103.952154,Child Care Services
pt_bac836d181d3ffb0,1.357648,103.936891,Child Care Services
pt_bad3ce4f7b77de43,1.312929,103.893695,Child Care Services
pt_bad9eac010ad536f,1.273641,103.821072,Child Care Services
pt_bae9f50ac1a0db81,1.354870,103.877955,Child Care Services
pt_bb626b4111e0d59b,1.364786,103.959292,Child Care Services
pt_bb9e6bf530e63dcc,1.329872,103.901930,Child Care Services
pt_bbbb75a814a498a4,1.378467,103.900804,Child Care Services
pt_bbd21761029d31e1,1.375736,103.739585,Child Care Services
pt_bc0390f2bdb7d658,1.420668,103.846142,Child Care Services
pt_bc28de1d81ff5e6f,1.345444,103.772922,Child Care Services
pt_bc7171f27435f30f,1.446272,103.783229,Child Care Services
pt_bc772aaf118db732,1.286851,103.804019,Child Care Services
pt_bc8e86d66666e57f,1.396008,103.910765,Child Care Services
pt_bca09a2be9d9b12c,1.368330,103.858496,Child Care Services
pt_bca3ba913761cab4,1.339158,103.720931,Child Care Services
pt_bca4c86c65507fab,1.347337,103.741924,Child Care Services
pt_bd778d3cca3e4c06,1.262063,103.818733,Child Care Services
pt_bd8b263c8fdb3e1a,1.367013,103.950865,Child Care Services
pt_bde7ebb321db354c,1.321679,103.757399,Child Care Services
pt_bdee9a477ba1255b,1.353448,103.704411,Child Care Services
pt_bdf8411a34490419,1.295690,103.787503,Child Care Services
pt_be4b64be17b787a3,1.293069,103.827034,Child Care Services
pt_be4b9f76e465ea33,1.321669,103.862718,Child Care Services
pt_be4d81e16f1f180b,1.306466,103.905318,Child Care Services
pt_bec0eeb15dc1c80d,1.370097,103.837688,Child Care Services
pt_bedc698ddbd5c86b,1.355051,103.961600,Child Care Services
pt_bef2c3b8100273c6,1.381466,103.769767,Child Care Services
pt_bef479be4e74b2b9,1.305419,103.790607,Child Care Services
pt_bf19ae6f75903847,1.316900,103.880328,Child Care Services
pt_bf3934c61e1507b2,1.435416,103.777407,Child Care Services
pt_bfcc23b496abaa25,1.311059,103.791887,Child Care Services
pt_bff19dced246832f,1.309237,103.899035,Child Care Services
pt_bff21d0ed63eb074,1.430762,103.830481,Child Care Services
pt_c028f739157694f2,1.350023,103.746498,Child Care Services
pt_c081f776ed532d42,1.341968,103.698890,Child Care Services
pt_c088b8405a06df23,1.334355,103.888213,Child Care Services
pt_c09f34b92f4822eb,1.306808,103.906925,Child Care Services
pt_c0ada4edfde915ef,1.314068,103.928569,Child Care Services
pt_c138b6747e084213,1.338085,103.922091,Child Care Services
pt_c15bb2b023eb28a8,1.380517,103.763962,Child Care Services
pt_c1975bdd888bc55f,1.329690,103.746961,Child Care Services
pt_c1ea6643abf85dfa,1.376078,103.746903,Child Care Services
pt_c1ece2ffb6ddc9df,1.309855,103.927555,Child Care Services
pt_c1ef06dbaa3e6ede,1.401854,103.910410,Child Care Services
