od_id,origin_point_id,origin_lat,origin_lon,origin_dataset_source,dest_point_id,dest_lat,dest_lon,dest_dataset_source,distance_km,distance_bucket
run20260221000458_002197,pt_813efcc9e48d213d,1.439022,103.828050,Child Care Services,pt_82ae3bd4aae0485f,1.414502,103.835974,Child Care Services,2.865252,1_3km
run20260221000458_002198,pt_195575834bf4b59a,1.382345,103.942370,Child Care Services,pt_10b51e6a427d73e3,1.320669,103.944690,Child Care Services,6.862906,3_8km
run20260221000458_002199,pt_4b8307678387ed51,1.338495,103.921763,Child Care Services,pt_919f90946fa8b3d0,1.330465,103.928134,Child Care Services,1.139672,1_3km
run20260221000458_002200,pt_ffb7a08fefc0844b,1.427287,103.774859,Child Care Services,pt_117310b23bb7eeec,1.434895,103.780307,SportSG Sport Facilities,1.040394,1_3km
run20260221000458_002201,pt_3fc0fc80148704a1,1.310379,103.878782,Child Care Services,pt_526641ddb9ad9f50,1.371694,103.887729,Child Care Services,6.890080,3_8km
run20260221000458_002202,pt_f3613909ce64389e,1.327108,103.846374,Child Care Services,pt_a20e07033c232402,1.314867,103.844295,Child Care Services,1.380618,1_3km
run20260221000458_002203,pt_6c0d746300636f09,1.301118,103.886665,Child Care Services,pt_d9524edbd5ad1e5b,1.318309,103.887754,Child Care Services,1.915382,1_3km
run20260221000458_002204,pt_498d1d1753555b45,1.328406,103.796563,Child Care Services,pt_6e3c136701d76be0,1.349512,103.850509,Community Club / PAssion WaVe Outlet,6.439756,3_8km
run20260221000458_002205,pt_d3a38692e2032d7e,1.368594,103.874523,Child Care Services,pt_d50f1a42a666ec0d,1.364086,103.856692,Child Care Services,2.044553,1_3km
run20260221000458_002206,pt_1fe9c8615df42faf,1.392193,103.901014,Child Care Services,pt_bc12f35d6d01a7af,1.404516,103.895665,Community Club / PAssion WaVe Outlet,1.493705,1_3km
run20260221000458_002207,pt_647331de50732706,1.397128,103.886666,Community Club / PAssion WaVe Outlet,pt_8abbb8828eaee056,1.388973,103.909652,Child Care Services,2.711305,1_3km
run20260221000458_002208,pt_b89e94d01de9c16d,1.312229,103.922621,Child Care Services,pt_b65b4730ed45f5fa,1.315427,103.909938,Child Care Services,1.454067,1_3km
run20260221000458_002209,pt_00ac98e0d8cfffdb,1.280251,103.814062,Child Care Services,pt_9d2b0a1c5ca5ca77,1.372312,103.893662,Child Care Services,13.531099,8_20km
run20260221000458_002210,pt_9ad0f2183c5a8971,1.423032,103.845160,Child Care Services,pt_245e136348552e9c,1.306185,103.796881,Child Care Services,14.057590,8_20km
run20260221000458_002211,pt_16adf3fba742256e,1.294545,103.808751,Child Care Services,pt_5f0543adc79353be,1.322312,103.762352,Child Care Services,6.011473,3_8km
run20260221000458_002212,pt_27bef2a7510ac249,1.373600,103.873891,Community Club / PAssion WaVe Outlet,pt_66e8d370dbcbac67,1.341148,103.702296,Child Care Services,19.413454,8_20km
run20260221000458_002213,pt_1fe9c8615df42faf,1.392193,103.901014,Child Care Services,pt_fb68b14200d37777,1.363460,103.893576,Child Care Services,3.300218,3_8km
run20260221000458_002214,pt_51f7a555c98f3139,1.340788,103.775215,Hawker Centres,pt_314bc214ae3305fc,1.380312,103.768074,Child Care Services,4.465984,3_8km
run20260221000458_002215,pt_ba4961a02894ec01,1.327169,103.845519,Child Care Services,pt_a3d4f37d358c7e84,1.283635,103.828128,Child Care Services,5.212539,3_8km
run20260221000458_002216,pt_0518ff7e0a501edf,1.378403,103.759751,Child Care Services,pt_390317932419b81e,1.374909,103.773548,Child Care Services,1.582157,1_3km
run20260221000458_002217,pt_5916df3d91db040b,1.316450,103.896597,Child Care Services,pt_62dca126e8fc645e,1.336634,103.925745,Child Care Services,3.941612,3_8km
run20260221000458_002218,pt_923d29919e8099a5,1.347759,103.711180,Child Care Services,pt_fd1a797bb7070df6,1.340370,103.695840,Child Care Services,1.892874,1_3km
run20260221000458_002219,pt_af3780a47bc0d515,1.348888,103.849692,Child Care Services,pt_e31f08e3537d66ce,1.333642,103.871165,Child Care Services,2.927781,1_3km
run20260221000458_002220,pt_c0ada4edfde915ef,1.314068,103.928569,Child Care Services,pt_64467e69b1f2e976,1.314089,103.939482,Child Care Services,1.213153,1_3km
run20260221000458_002221,pt_7a40dcc6ab6d9d4e,1.347186,103.872968,Child Care Services,pt_2cb392f03975889e,1.375134,103.890532,Child Care Services,3.670124,3_8km
run20260221000458_002222,pt_7a40dcc6ab6d9d4e,1.347186,103.872968,Child Care Services,pt_e244922ba96f6daa,1.358359,103.872182,Child Care Services,1.245450,1_3km
run20260221000458_002223,pt_bdcfd80c7bd21e63,1.370055,103.873928,Community Club / PAssion WaVe Outlet,pt_ed4ca3d45e11f5fd,1.358857,103.889428,Child Care Services,2.125857,1_3km
run20260221000458_002224,pt_b7b0588dec383698,1.365047,103.882687,Child Care Services,pt_014806b34f5d8a3d,1.382982,103.892721,Hawker Centres,2.285015,1_3km
run20260221000458_002225,pt_a66d39080dc53e34,1.322612,103.920876,Child Care Services,pt_9fe7b0f0b761c652,1.350587,103.880451,Child Care Services,5.465422,3_8km
run20260221000458_002226,pt_f8a9fef7b5b7294f,1.334551,103.852004,Hawker Centres,pt_fec1c4b72bc3d5ff,1.331222,103.913800,Child Care Services,6.879509,3_8km
run20260221000458_002227,pt_35a373a2f8f34b9a,1.296461,103.855543,Child Care Services,pt_0ad7a700d07040ed,1.309567,103.880381,Child Care Services,3.122132,3_8km
run20260221000458_002228,pt_d28a88c4bd433452,1.321478,103.909864,Child Care Services,pt_5b90006177433558,1.358299,103.955006,Child Care Services,6.476541,3_8km
run20260221000458_002229,pt_719eeda573ff6eee,1.372749,103.850191,Child Care Services,pt_738dc3512a8df5ad,1.344351,103.871087,Child Care Services,3.920065,3_8km
run20260221000458_002230,pt_d540c82623ed264e,1.386042,103.902901,Child Care Services,pt_3aa522882a05abd3,1.383827,103.881672,Child Care Services,2.372686,1_3km
run20260221000458_002231,pt_01731ead04aa17d6,1.308666,103.881431,Child Care Services,pt_ba4961a02894ec01,1.327169,103.845519,Child Care Services,4.491161,3_8km
run20260221000458_002232,pt_a4d9f7e54c6c3649,1.346788,103.853710,Child Care Services,pt_fb68b14200d37777,1.363460,103.893576,Child Care Services,4.803781,3_8km
run20260221000458_002233,pt_86af6e565582e0e1,1.299333,103.807166,Child Care Services,pt_3ff59882a69f93a4,1.286010,103.823315,Community Club / PAssion WaVe Outlet,2.327562,1_3km
run20260221000458_002234,pt_710943229d1e9c2c,1.327700,103.861236,Child Care Services,pt_a68182adbcd63b34,1.354560,103.882800,Child Care Services,3.829710,3_8km
run20260221000458_002235,pt_311851593760f2e5,1.319619,103.811714,Child Care Services,pt_494eb61521115088,1.281193,103.843013,Child Care Services,5.510245,3_8km
run20260221000458_002236,pt_384eca3fde186669,1.369682,103.832328,Child Care Services,pt_9dca24169f3febd6,1.348843,103.840907,Child Care Services,2.505767,1_3km
run20260221000458_002237,pt_906b43c1eb5d72e0,1.420365,103.835413,Child Care Services,pt_89d46935ae8313be,1.279354,103.846196,Child Care Services,15.725459,8_20km
run20260221000458_002238,pt_9d2b0a1c5ca5ca77,1.372312,103.893662,Child Care Services,pt_b638c91a98d98d59,1.395466,103.885777,SportSG Sport Facilities,2.719721,1_3km
run20260221000458_002239,pt_f5b1d24fbd9a5103,1.318612,103.856095,Child Care Services,pt_03e8738184c32d5b,1.311916,103.839570,Hawker Centres,1.982167,1_3km
run20260221000458_002240,pt_3a7507998b1bbd8d,1.325356,103.911700,Child Care Services,pt_a1b4bf565f55a087,1.304303,103.761682,Child Care Services,16.840353,8_20km
run20260221000458_002241,pt_aa0d5f1b6d9baf97,1.397244,103.744501,Child Care Services,pt_bbd21761029d31e1,1.375736,103.739585,Child Care Services,2.453221,1_3km
run20260221000458_002242,pt_e872750893db4d68,1.376285,103.758282,Child Care Services,pt_da62ae7c4dbdf6db,1.384898,103.741651,Child Care Services,2.082089,1_3km
run20260221000458_002243,pt_d3baf549f97144ea,1.371323,103.874086,Child Care Services,pt_41884bc8f3b125d9,1.340093,103.703124,Child Care Services,19.319445,8_20km
run20260221000458_002244,pt_6b1c3d147e78e01d,1.345224,103.712801,Hawker Centres,pt_3c372f05dabbcdd4,1.284340,103.850982,Child Care Services,16.786676,8_20km
run20260221000458_002245,pt_d2b81bf28e66617f,1.355706,103.933753,Child Care Services,pt_a569ff77d1325afc,1.349096,103.865562,Child Care Services,7.615931,3_8km
run20260221000458_002246,pt_72a45ab023dfd390,1.367032,103.952129,Child Care Services,pt_7e534c6ec634e51d,1.378429,103.942476,Community Club / PAssion WaVe Outlet,1.660563,1_3km
run20260221000458_002247,pt_92a92f352af26bec,1.286309,103.828005,Child Care Services,pt_6c67c249922d9c06,1.287507,103.779792,Child Care Services,5.361344,3_8km
run20260221000458_002248,pt_d8d437a5f076c0c6,1.285696,103.794394,Child Care Services,pt_b0913aeb8836c426,1.454755,103.814546,Child Care Services,18.931509,8_20km
run20260221000458_002249,pt_e6efce8006315c01,1.429416,103.795400,Child Care Services,pt_743ad083b5ffebde,1.434758,103.785365,Child Care Services,1.263789,1_3km
run20260221000458_002250,pt_e999b8ed3a1f4e9d,1.318975,103.880827,Child Care Services,pt_6db28d4c234bbb44,1.334096,103.846450,Child Care Services,4.175054,3_8km
run20260221000458_002251,pt_7942b72c5fce7a01,1.407754,103.900906,Child Care Services,pt_89d41c0b907bf69e,1.392786,103.893906,Community Club / PAssion WaVe Outlet,1.837281,1_3km
run20260221000458_002252,pt_3ffc43fbc79c8127,1.364450,103.849464,Child Care Services,pt_ba3f7590b2b88458,1.383441,103.875490,Child Care Services,3.581825,3_8km
run20260221000458_002253,pt_78b669af0abeda93,1.387216,103.829163,Child Care Services,pt_71c70d3267df47b5,1.444773,103.812740,Child Care Services,6.655328,3_8km
run20260221000458_002254,pt_dfa378bd2a7b4448,1.316413,103.757451,Child Care Services,pt_0c465d8e029847c8,1.311015,103.764861,SportSG Sport Facilities,1.019225,1_3km
run20260221000458_002255,pt_adc95041b2bacc15,1.326713,103.901561,Child Care Services,pt_0943e206d57f5e7d,1.393328,103.886618,Child Care Services,7.591223,3_8km
run20260221000458_002256,pt_e1f737e1b473e478,1.391837,103.871190,Child Care Services,pt_3ea01eed77798d07,1.392908,103.890675,Child Care Services,2.169265,1_3km
run20260221000458_002257,pt_66f60856ab3c5b97,1.378728,103.938075,Child Care Services,pt_6e4d80aa9deaac38,1.299294,103.787404,Child Care Services,18.935523,8_20km
run20260221000458_002258,pt_1d3891ae854d2e45,1.283431,103.818223,Child Care Services,pt_ead508f3a88d1dc2,1.336285,103.848429,Child Care Services,6.768722,3_8km
run20260221000458_002259,pt_24e38c76423bfe7a,1.337825,103.740093,Child Care Services,pt_c1ea6643abf85dfa,1.376078,103.746903,Child Care Services,4.320380,3_8km
run20260221000458_002260,pt_54c944a2e3ed0872,1.379307,103.936272,Child Care Services,pt_73667ef2ec724de5,1.338731,103.871670,Community Club / PAssion WaVe Outlet,8.481106,8_20km
run20260221000458_002261,pt_2c75f43a3447693d,1.354170,103.866886,Child Care Services,pt_4717433096d2fb97,1.373684,103.871417,Child Care Services,2.227550,1_3km
run20260221000458_002262,pt_9af502fdc9d390b1,1.337888,103.746604,Child Care Services,pt_f2e191ef3481252a,1.340534,103.771576,Community Club / PAssion WaVe Outlet,2.791550,1_3km
run20260221000458_002263,pt_661a7186d3281b3a,1.374619,103.872573,Child Care Services,pt_aa7918d60a839e88,1.396316,103.881167,Child Care Services,2.594856,1_3km
run20260221000458_002264,pt_8fe9bfc67b07ee9e,1.297417,103.843201,Child Care Services,pt_a1bf52b53c7331e2,1.336275,103.854700,Community Club / PAssion WaVe Outlet,4.505935,3_8km
run20260221000458_002265,pt_387382dcb451aa8e,1.307561,103.906919,Child Care Services,pt_393f11f0e9e4bfce,1.320000,103.887363,Child Care Services,2.576665,1_3km
run20260221000458_002266,pt_e440693722c707eb,1.323856,103.887585,Child Care Services,pt_77f46429cb1e4680,1.332809,103.876090,Child Care Services,1.619863,1_3km
run20260221000458_002267,pt_0b2789dcac22ef2b,1.439750,103.800721,Hawker Centres,pt_a9cb571a07f69556,1.382898,103.768275,Child Care Services,7.278177,3_8km
run20260221000458_002268,pt_5a7e3db435f1cd8d,1.334069,103.946417,Child Care Services,pt_cb1471822668fbcd,1.393682,103.908299,Child Care Services,7.867281,3_8km
run20260221000458_002269,pt_9f0702edb296ed4c,1.303583,103.765285,Child Care Services,pt_0dfde577fd177480,1.366507,103.746847,Child Care Services,7.290865,3_8km
run20260221000458_002270,pt_34d5b6230961fec8,1.336056,103.863600,Child Care Services,pt_365dd63460f3f803,1.400009,103.744353,Child Care Services,15.042880,8_20km
run20260221000458_002271,pt_9ab306c08a476137,1.388287,103.865659,Child Care Services,pt_780881c0ae9df262,1.445159,103.834981,Child Care Services,7.184766,3_8km
run20260221000458_002272,pt_1f0f19e19796f580,1.331736,103.896946,Child Care Services,pt_dbdb53b4ee8b58dd,1.316528,103.896555,Community Club / PAssion WaVe Outlet,1.691611,1_3km
run20260221000458_002273,pt_02c562df8f48216e,1.330708,103.936614,Community Club / PAssion WaVe Outlet,pt_8f9a3a56c28b24e6,1.320079,103.882814,Child Care Services,6.096350,3_8km
run20260221000458_002274,pt_0943e206d57f5e7d,1.393328,103.886618,Child Care Services,pt_d7188ac17d0bf862,1.378800,103.880364,Child Care Services,1.758682,1_3km
run20260221000458_002275,pt_be4b64be17b787a3,1.293069,103.827034,Child Care Services,pt_5aedd1586eee5765,1.284855,103.835333,Child Care Services,1.298214,1_3km
run20260221000458_002276,pt_9042f50bd7b0139d,1.318060,103.786943,Child Care Services,pt_4a8c51f50c16bb3c,1.297788,103.839165,Child Care Services,6.227581,3_8km
run20260221000458_002277,pt_d1677b6c61c2c970,1.435078,103.786620,Child Care Services,pt_8a76797c8849026a,1.428415,103.849973,Child Care Services,7.081199,3_8km
run20260221000458_002278,pt_73a35f982a9104d1,1.342506,103.867627,Child Care Services,pt_865199d6aa85a80f,1.365734,103.866874,Child Care Services,2.584192,1_3km
run20260221000458_002279,pt_d540c82623ed264e,1.386042,103.902901,Child Care Services,pt_f5d942d14436d9bc,1.330232,103.909387,Child Care Services,6.247533,3_8km
run20260221000458_002280,pt_78184a6f9c8631fb,1.425599,103.847314,Child Care Services,pt_0173cff85dfd446b,1.407176,103.904437,Child Care Services,6.672113,3_8km
run20260221000458_002281,pt_939279b78875ed72,1.329356,103.903221,Child Care Services,pt_4c855b9e65702091,1.363916,103.876130,Child Care Services,4.882344,3_8km
run20260221000458_002282,pt_d81f4be36543cd51,1.323537,103.884481,Community Club / PAssion WaVe Outlet,pt_1478c57917eafc4a,1.371915,103.849375,Community Club / PAssion WaVe Outlet,6.645867,3_8km
run20260221000458_002283,pt_26498a435d2952de,1.301290,103.906459,Child Care Services,pt_9cc99f7dc2fea074,1.321463,103.870005,Hawker Centres,4.631837,3_8km
run20260221000458_002284,pt_5d39adf69f8a5a3d,1.369075,103.838221,Child Care Services,pt_a3602ba32c431863,1.313059,103.851374,Community Club / PAssion WaVe Outlet,6.398009,3_8km
run20260221000458_002285,pt_28b2a822b8a11374,1.323894,103.864249,Child Care Services,pt_9350cc663dd79282,1.310855,103.859962,SportSG Sport Facilities,1.526185,1_3km
run20260221000458_002286,pt_b816aeac808e1555,1.285034,103.811609,Child Care Services,pt_aafa55eeae577420,1.387589,103.768983,Child Care Services,12.348904,8_20km
run20260221000458_002287,pt_e086a50a2f9f2826,1.275931,103.819753,Child Care Services,pt_f67db604bb431771,1.384029,103.898105,Child Care Services,14.843962,8_20km
run20260221000458_002288,pt_3fc0fc80148704a1,1.310379,103.878782,Child Care Services,pt_c3a910bbf12f4b62,1.328030,103.878920,Child Care Services,1.962762,1_3km
run20260221000458_002289,pt_37cab0c274bac75d,1.385728,103.891860,Child Care Services,pt_f38551f5730a7f41,1.414763,103.836287,Child Care Services,6.970375,3_8km
run20260221000458_002290,pt_76557c40e9d300fd,1.389001,103.892763,Child Care Services,pt_26e99ee51fd915f3,1.369958,103.955788,Child Care Services,7.319029,3_8km
run20260221000458_002291,pt_87eb1f48f7943690,1.357876,103.759941,Child Care Services,pt_f2e9f7a5b40cd595,1.452186,103.821370,Child Care Services,12.514063,8_20km
run20260221000458_002292,pt_2ecf93f5daeb217a,1.287007,103.816912,Child Care Services,pt_62e3c3b8a73c4d04,1.275931,103.819753,Community Club / PAssion WaVe Outlet,1.271445,1_3km
run20260221000458_002293,pt_95332b1044ad87c4,1.350126,103.723210,Child Care Services,pt_df2449b439200d8d,1.332169,103.790715,Child Care Services,7.765262,3_8km
run20260221000458_002294,pt_c959cc216ffbc8c9,1.334216,103.929130,Child Care Services,pt_f0efa24101401e3e,1.299792,103.890672,Child Care Services,5.738400,3_8km
run20260221000458_002295,pt_3e1cf93eadb36f52,1.318262,103.881337,Child Care Services,pt_fc6f2b0bef07aad6,1.361454,103.830797,Child Care Services,7.391280,3_8km
run20260221000458_002296,pt_d5647f176062d145,1.425036,103.846399,Community Club / PAssion WaVe Outlet,pt_5ac99e11f8602c7c,1.424063,103.833692,SportSG Sport Facilities,1.416655,1_3km
run20260221000458_002297,pt_e999b8ed3a1f4e9d,1.318975,103.880827,Child Care Services,pt_d8da96769835cfce,1.382337,103.894511,Child Care Services,7.207877,3_8km
run20260221000458_002298,pt_69dcb37d8a2d7fa7,1.403116,103.902287,Child Care Services,pt_f5134d7526157282,1.371764,103.847683,Child Care Services,6.999804,3_8km
run20260221000458_002299,pt_314bc214ae3305fc,1.380312,103.768074,Child Care Services,pt_86a5eb5fa540d2fe,1.394815,103.913161,Child Care Services,16.208632,8_20km
run20260221000458_002300,pt_02dfcfe4480a8510,1.439863,103.837514,Child Care Services,pt_30b910a0577c4edf,1.417323,103.841554,Child Care Services,2.546250,1_3km
run20260221000458_002301,pt_393f11f0e9e4bfce,1.320000,103.887363,Child Care Services,pt_ac2db4abac7e7120,1.307809,103.900786,Child Care Services,2.015982,1_3km
run20260221000458_002302,pt_7a42e55e55935dd4,1.324276,103.873223,Child Care Services,pt_e440693722c707eb,1.323856,103.887585,Child Care Services,1.597238,1_3km
run20260221000458_002303,pt_67010cc1b5474c0d,1.348932,103.844676,Child Care Services,pt_6e1046856195ded0,1.299150,103.801305,Community Club / PAssion WaVe Outlet,7.340791,3_8km
run20260221000458_002304,pt_7497473f53027575,1.312640,103.872492,Child Care Services,pt_793d82c6c4df65ea,1.280413,103.829271,Child Care Services,5.993889,3_8km
run20260221000458_002305,pt_881e81a21c915af9,1.319664,103.769139,Child Care Services,pt_8867a791e0ae52ea,1.292703,103.810959,Child Care Services,5.531765,3_8km
run20260221000458_002306,pt_5fdbeae4453e0331,1.291537,103.771129,Child Care Services,pt_c73ae7032771494f,1.368484,103.861853,Child Care Services,13.225770,8_20km
run20260221000458_002307,pt_ba117deb6dcc6397,1.346672,103.749383,Child Care Services,pt_b0913aeb8836c426,1.454755,103.814546,Child Care Services,14.032435,8_20km
run20260221000458_002308,pt_a5cdcb47edcc6ff2,1.433442,103.827060,Child Care Services,pt_0db0d1f320ec52b4,1.393458,103.900515,Child Care Services,9.297302,8_20km
run20260221000458_002309,pt_94081ad60b8e72d8,1.306942,103.909586,Child Care Services,pt_62aa36d5a7ac6f73,1.354427,103.878038,Child Care Services,6.338662,3_8km
run20260221000458_002310,pt_c72fc019d1c0d534,1.350438,103.718114,Child Care Services,pt_c15bb2b023eb28a8,1.380517,103.763962,Child Care Services,6.096070,3_8km
run20260221000458_002311,pt_2104d3d57c48aa21,1.366451,103.872111,Child Care Services,pt_6f4f76d0bb0435ef,1.289946,103.827680,Child Care Services,9.836866,8_20km
run20260221000458_002312,pt_c79b65e8138b16c1,1.343619,103.961427,Child Care Services,pt_2332c5fe8b89f45b,1.357365,103.946603,Community Club / PAssion WaVe Outlet,2.247627,1_3km
run20260221000458_002313,pt_b20ca2500090c11c,1.357291,103.845846,Child Care Services,pt_2396157bb95030d2,1.372690,103.838224,Child Care Services,1.910454,1_3km
run20260221000458_002314,pt_e3fd4c684f847fdb,1.397539,103.889080,Child Care Services,pt_320151d427bcdc03,1.375492,103.832471,Child Care Services,6.753454,3_8km
run20260221000458_002315,pt_be4b9f76e465ea33,1.321669,103.862718,Child Care Services,pt_bc8e5d1bb6bae96a,1.289683,103.830706,Community Club / PAssion WaVe Outlet,5.031297,3_8km
run20260221000458_002316,pt_a02e76011be418a7,1.350702,103.957052,Child Care Services,pt_e5709c6b5f81bd4c,1.344793,103.837533,Child Care Services,13.302467,8_20km
run20260221000458_002317,pt_b0ea7405dcb96aba,1.378931,103.741564,Child Care Services,pt_ce92243b8ea50228,1.332763,103.771562,Child Care Services,6.121642,3_8km
run20260221000458_002318,pt_86c6370973184db3,1.337630,103.690580,Child Care Services,pt_17c8f2479d01352d,1.338281,103.737015,Child Care Services,5.162436,3_8km
run20260221000458_002319,pt_e0d5a43cb3d4fa46,1.348323,103.711380,Child Care Services,pt_41884bc8f3b125d9,1.340093,103.703124,Child Care Services,1.296062,1_3km
run20260221000458_002320,pt_b002b04d9f1499d2,1.327998,103.923249,Child Care Services,pt_85ad58052f6b2d48,1.395399,103.898745,Child Care Services,7.974313,3_8km
run20260221000458_002321,pt_2fa1c513410041bb,1.394918,103.744728,Community Club / PAssion WaVe Outlet,pt_1be13c2590c14643,1.289787,103.814448,Community Club / PAssion WaVe Outlet,14.025880,8_20km
run20260221000458_002322,pt_6725150870a51d7a,1.367802,103.768096,Child Care Services,pt_bbd21761029d31e1,1.375736,103.739585,Child Care Services,3.289866,3_8km
run20260221000458_002323,pt_c088b8405a06df23,1.334355,103.888213,Child Care Services,pt_cb1471822668fbcd,1.393682,103.908299,Child Care Services,6.964489,3_8km
run20260221000458_002324,pt_739aee291b5e333a,1.320501,103.935474,Hawker Centres,pt_f5f66d4c3ce29535,1.336550,103.935822,Child Care Services,1.784987,1_3km
run20260221000458_002325,pt_bef479be4e74b2b9,1.305419,103.790607,Child Care Services,pt_9a301fe801da0e5d,1.354613,103.739722,Child Care Services,7.868907,3_8km
run20260221000458_002326,pt_10dbc0f0857e21dc,1.356142,103.737292,Child Care Services,pt_d2b111867f7d8c53,1.349629,103.746381,Child Care Services,1.243113,1_3km
run20260221000458_002327,pt_4adc3f2bc0dc8029,1.386481,103.896740,Child Care Services,pt_973476acf2589149,1.390666,103.747921,SportSG Sport Facilities,16.549602,8_20km
run20260221000458_002328,pt_781466cf7c3112e6,1.273250,103.808429,Hawker Centres,pt_1be13c2590c14643,1.289787,103.814448,Community Club / PAssion WaVe Outlet,1.956786,1_3km
run20260221000458_002329,pt_d7b5fdea1cf90be5,1.343048,103.882214,Child Care Services,pt_647331de50732706,1.397128,103.886666,Community Club / PAssion WaVe Outlet,6.033752,3_8km
run20260221000458_002330,pt_ece7586802761565,1.294306,103.816386,Child Care Services,pt_d2b111867f7d8c53,1.349629,103.746381,Child Care Services,9.919887,8_20km
run20260221000458_002331,pt_d52c19290243a2ec,1.271767,103.826622,Child Care Services,pt_93dd6650445fe186,1.430618,103.828763,Child Care Services,17.665029,8_20km
run20260221000458_002332,pt_59bbf60e5ed7104e,1.392220,103.886427,Child Care Services,pt_fe43d34091b70248,1.329682,103.885408,Child Care Services,6.954831,3_8km
run20260221000458_002333,pt_2be18954bbcf2a6f,1.293802,103.831758,Child Care Services,pt_32306b68eefa17eb,1.316759,103.841126,Child Care Services,2.756956,1_3km
run20260221000458_002334,pt_d80db407b07eff31,1.335788,103.847992,Child Care Services,pt_195623e639d5eb59,1.354655,103.863861,Child Care Services,2.741017,1_3km
run20260221000458_002335,pt_962f2e355594ebc3,1.325961,103.919733,Child Care Services,pt_01731ead04aa17d6,1.308666,103.881431,Child Care Services,4.672020,3_8km
run20260221000458_002336,pt_311851593760f2e5,1.319619,103.811714,Child Care Services,pt_13b23c29a351326b,1.294570,103.842050,Child Care Services,4.373858,3_8km
run20260221000458_002337,pt_b96fcc5c2900d2df,1.352630,103.749284,Child Care Services,pt_7b4191709e56419b,1.356752,103.734500,Community Club / PAssion WaVe Outlet,1.706164,1_3km
run20260221000458_002338,pt_a3d4f37d358c7e84,1.283635,103.828128,Child Care Services,pt_2ab63f4c1e32e8c3,1.291146,103.849834,Child Care Services,2.553438,1_3km
run20260221000458_002339,pt_f8e5e5519416ca0c,1.373731,103.745930,Community Club / PAssion WaVe Outlet,pt_6d34489293867c24,1.386152,103.766913,Child Care Services,2.710768,1_3km
run20260221000458_002340,pt_f5b65a19bc8a3d74,1.324581,103.910698,Community Club / PAssion WaVe Outlet,pt_3336e5b7bee8335e,1.301191,103.905114,Child Care Services,2.673901,1_3km
run20260221000458_002341,pt_e9e7ffb4d9930b5d,1.339894,103.766610,Child Care Services,pt_4ce5861664368dc5,1.338995,103.793134,Child Care Services,2.950222,1_3km
run20260221000458_002342,pt_5b1a07a5fc9356a9,1.328410,103.793207,Child Care Services,pt_626cba73715e7c3b,1.316241,103.805637,Hawker Centres,1.933984,1_3km
run20260221000458_002343,pt_b3b3a8a01a154fa1,1.364636,103.937174,Child Care Services,pt_a2b8a5132c4aff70,1.356442,103.958096,Child Care Services,2.497867,1_3km
run20260221000458_002344,pt_291fb0c831fbf699,1.293727,103.805685,Child Care Services,pt_1d3891ae854d2e45,1.283431,103.818223,Child Care Services,1.803723,1_3km
run20260221000458_002345,pt_3336e5b7bee8335e,1.301191,103.905114,Child Care Services,pt_9435e488571d4995,1.340274,103.852085,Child Care Services,7.323739,3_8km
run20260221000458_002346,pt_9e87a09ee87e37bb,1.324327,103.890105,Child Care Services,pt_bae9f50ac1a0db81,1.354870,103.877955,Child Care Services,3.654943,3_8km
run20260221000458_002347,pt_b816aeac808e1555,1.285034,103.811609,Child Care Services,pt_fd9382f97c878007,1.277359,103.796445,Child Care Services,1.889455,1_3km
run20260221000458_002348,pt_a2f0cec87295f338,1.336356,103.888716,Child Care Services,pt_1525d927dd40f8dc,1.331434,103.936865,Child Care Services,5.380382,3_8km
run20260221000458_002349,pt_d99b46058e5bb971,1.352920,103.929501,Child Care Services,pt_5e79ada6dbac79a3,1.326710,103.895046,Child Care Services,4.812906,3_8km
run20260221000458_002350,pt_e1430361ab9efb0d,1.343215,103.837853,Child Care Services,pt_662b9ddd11d2d4e0,1.316736,103.898228,Hawker Centres,7.329015,3_8km
run20260221000458_002351,pt_c70f32b2cf2cb97d,1.366801,103.839152,Hawker Centres,pt_d0ecd60e78072380,1.332779,103.912631,Child Care Services,9.001752,8_20km
run20260221000458_002352,pt_a95d7f847946c95c,1.333665,103.839419,Child Care Services,pt_ead508f3a88d1dc2,1.336285,103.848429,Child Care Services,1.043103,1_3km
run20260221000458_002353,pt_3aa522882a05abd3,1.383827,103.881672,Child Care Services,pt_1c721771ab0d6835,1.381248,103.945639,Child Care Services,7.116516,3_8km
run20260221000458_002354,pt_1238d111d7912807,1.394976,103.915467,Child Care Services,pt_c30025f3af1427ce,1.380341,103.848083,Child Care Services,7.665295,3_8km
run20260221000458_002355,pt_2216b6bc95227a27,1.336161,103.697940,Child Care Services,pt_47fc50f2ca0ac829,1.414324,103.838118,Child Care Services,17.842543,8_20km
run20260221000458_002356,pt_bd6e72076b1ee356,1.374448,103.951823,SportSG Sport Facilities,pt_5441b4d1ac0b4fcc,1.334704,103.929041,Child Care Services,5.093547,3_8km
run20260221000458_002357,pt_fd81701ceea2a966,1.303708,103.862345,Child Care Services,pt_3cc67fcdebaafa32,1.283661,103.817073,Hawker Centres,5.504308,3_8km
run20260221000458_002358,pt_ee6d38ed16cca94b,1.323384,103.826877,Community Club / PAssion WaVe Outlet,pt_e6e976e126c02aab,1.273494,103.833356,Child Care Services,5.594075,3_8km
