origin_lat,origin_lon,dest_lat,dest_lon,base_duration_s,distance_m,timestamp,actual_duration_s
1.356142,103.737292,1.395222,103.904809,3292.0,29628.0,2026-02-21 00:07:00.404963+08:00,2604.0
1.305634,103.863909,1.307176,103.85394,228.55555555555554,2057.0,2026-02-21 00:07:00.885128+08:00,298.0
1.305351,103.788347,1.362302,103.937402,2655.6666666666665,23901.0,2026-02-21 00:07:01.439408+08:00,2124.0
1.379593,103.773855,1.358557,103.833558,1441.2222222222222,12971.0,2026-02-21 00:07:01.869912+08:00,1225.0
1.403126,103.818928,1.286309,103.828005,2391.0,21519.0,2026-02-21 00:07:02.336797+08:00,1631.0
1.381537,103.846748,1.367421,103.845904,308.44444444444446,2776.0,2026-02-21 00:07:02.775426+08:00,454.0
1.383152,103.892296,1.374473,103.90307,227.33333333333334,2046.0,2026-02-21 00:07:03.240229+08:00,280.0
1.383441,103.87549,1.392193,103.901014,496.0,4464.0,2026-02-21 00:07:03.678887+08:00,536.0
1.37065,103.83941,1.390456,103.853974,500.22222222222223,4502.0,2026-02-21 00:07:04.174707+08:00,559.0
1.313675,103.783181,1.306185,103.796881,272.3333333333333,2451.0,2026-02-21 00:07:04.606932+08:00,396.0
1.30733,103.847051,1.336275,103.8547,780.5555555555555,7025.0,2026-02-21 00:07:05.144234+08:00,810.0
1.320405,103.936741,1.347146,103.863051,1388.888888888889,12500.0,2026-02-21 00:07:05.604418+08:00,1137.0
1.320615,103.905458,1.385414,103.758031,2334.777777777778,21013.0,2026-02-21 00:07:06.082822+08:00,1660.0
1.368375,103.849151,1.389292,103.900231,865.0,7785.0,2026-02-21 00:07:06.603298+08:00,934.0
1.349096,103.865562,1.354083,103.89013,458.0,4122.0,2026-02-21 00:07:07.119325+08:00,665.0
1.35229,103.941871,1.32698,103.928131,520.6666666666666,4686.0,2026-02-21 00:07:07.641677+08:00,671.0
1.286309,103.828005,1.271767,103.826622,261.0,2349.0,2026-02-21 00:07:08.169496+08:00,328.0
